u,v,key,osmid,highway,oneway,service,reversed,length,grade,grade_abs,slope_pct,walk_speed_kmh,walk_time_s,walk_time_min,elev_u,elev_v,elev_gain_m,elev_loss_m,lanes,maxspeed,name,ref,access,bridge,width,junction,tunnel
1847094948,7699932786,0,"[824607051, 824607052]",footway,False,,False,13.456851817790014,0.06687997376136515,0.06687997376136515,6.687997376136515,3.9855669018716835,12.155025304253126,0.20258375507088544,295.75799560546875,296.6579895019531,0.899993896484375,0.0,,,,,,,,,
1847094948,246699018,0,"[574541252, 824607052]",footway,False,,True,13.916814203778465,-0.04526933201719769,0.04526933201719769,-4.526933201719769,5.901473888288304,8.489494672344286,0.14149157787240477,295.75799560546875,295.12799072265625,0.0,0.6300048828125,,,,,,,,,
928539165,270161905,0,24862508,footway,False,,True,45.16524380120463,-0.07638576478493643,0.07638576478493643,-7.638576478493643,5.470714844681996,29.720956456429608,0.4953492742738268,281.02398681640625,277.5740051269531,0.0,3.449981689453125,,,,,,,,,
928539165,246699018,0,744668213,footway,False,,False,198.92529346949823,0.07090100841506415,0.07090100841506415,7.090100841506415,3.9298684018074193,182.22774486820774,3.0371290811367957,281.02398681640625,295.12799072265625,14.10400390625,0.0,,,,,,,,,
928539165,928539097,0,744668213,footway,False,,True,52.001007977219885,-0.026556820704657636,0.026556820704657636,-2.6556820704657635,5.527349145223971,33.86860930971749,0.5644768218286249,281.02398681640625,279.64300537109375,0.0,1.3809814453125,,,,,,,,,
7699932790,7699932791,0,824607049,footway,False,,True,3.920743490797296,0.0,0.0,0.0,5.036742124615245,2.802342509831885,0.04670570849719809,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
7699932790,1847094948,0,308149053,service,False,,False,16.353314575347536,-1.5,1.5,-150.0,0.5,117.74386494250226,1.9623977490417042,426.8715057373047,295.75799560546875,0.0,131.11351013183594,,,,,,,,,
7699932790,9081737427,0,308149053,service,False,,True,18.201804930705727,0.0,0.0,0.0,5.036742124615245,13.009698755531616,0.2168283125921936,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
7699932790,246699018,0,824607053,footway,False,,True,40.12493142498833,-1.5,1.5,-150.0,0.5,288.899506259916,4.8149917709986,426.8715057373047,295.12799072265625,0.0,131.74351501464844,,,,,,,,,
247790899,251056101,0,22990180,residential,False,,True,33.799635987277355,0.0,0.0,0.0,5.036742124615245,24.15821309563143,0.4026368849271905,426.8715057373047,426.8715057373047,0.0,0.0,,,Via del Villaggio Satellite,,,,,,
247790899,247790900,0,23209479,residential,False,,True,32.31389493857308,0.0,0.0,0.0,5.036742124615245,23.096283053750643,0.38493805089584404,426.8715057373047,426.8715057373047,0.0,0.0,,,Via 26 settembre 1959,,,,,,
247790899,928539362,0,22990180,residential,False,,False,23.10622270245357,0.0,0.0,0.0,5.036742124615245,16.515120224700237,0.27525200374500397,426.8715057373047,426.8715057373047,0.0,0.0,,,Via del Villaggio Satellite,,,,,,
251056101,247790899,0,22990180,residential,False,,False,33.799635987277355,0.0,0.0,0.0,5.036742124615245,24.15821309563143,0.4026368849271905,426.8715057373047,426.8715057373047,0.0,0.0,,,Via del Villaggio Satellite,,,,,,
251056101,251056810,0,23209471,residential,False,,False,9.24922404998465,0.0,0.0,0.0,5.036742124615245,6.610861893686547,0.11018103156144245,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
251056101,251053839,0,22990180,residential,False,,True,81.12433176052657,0.0,0.0,0.0,5.036742124615245,57.98343197095982,0.9663905328493303,426.8715057373047,426.8715057373047,0.0,0.0,,,Via del Villaggio Satellite,,,,,,
247790900,251056810,0,23209471,residential,False,,True,25.246369168049174,0.0,0.0,0.0,5.036742124615245,18.04478505278248,0.30074641754637466,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
247790900,247790899,0,23209479,residential,False,,False,32.31389493857308,0.0,0.0,0.0,5.036742124615245,23.096283053750643,0.38493805089584404,426.8715057373047,426.8715057373047,0.0,0.0,,,Via 26 settembre 1959,,,,,,
247790900,251056231,0,23209479,residential,False,,True,33.769927937664214,0.0,0.0,0.0,5.036742124615245,24.13697933460868,0.40228298891014463,426.8715057373047,426.8715057373047,0.0,0.0,,,Via 26 settembre 1959,,,,,,
247790900,928539358,0,79568671,service,False,,False,118.24265689867156,0.0,0.0,0.0,5.036742124615245,84.51367060364137,1.4085611767273563,426.8715057373047,426.8715057373047,0.0,0.0,,,Via 26 settembre 1959,,,,,,
928539362,247855911,0,22990180,residential,False,,False,4.24126594046627,0.0,0.0,0.0,5.036742124615245,3.031435203136379,0.050523920052272984,426.8715057373047,426.8715057373047,0.0,0.0,,,Via del Villaggio Satellite,,,,,,
928539362,247790899,0,22990180,residential,False,,True,23.10622270245357,0.0,0.0,0.0,5.036742124615245,16.515120224700237,0.27525200374500397,426.8715057373047,426.8715057373047,0.0,0.0,,,Via del Villaggio Satellite,,,,,,
928539362,928539381,0,79568659,footway,False,,False,26.395541044804098,0.0,0.0,0.0,5.036742124615245,18.866153043035453,0.31443588405059086,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
928539362,928539004,0,"[79568659, 497883331]",footway,False,,True,11.6648316572565,0.0,0.0,0.0,5.036742124615245,8.33741194747612,0.13895686579126867,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
251056810,247790900,0,23209471,residential,False,,False,25.246369168049174,0.0,0.0,0.0,5.036742124615245,18.04478505278248,0.30074641754637466,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
251056810,251056101,0,23209471,residential,False,,True,9.24922404998465,0.0,0.0,0.0,5.036742124615245,6.610861893686547,0.11018103156144245,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
251056810,6259883684,0,"[23298272, 668463348, 668463349, 668463350, 668463351]","['footway', 'service', 'steps']",False,driveway,True,144.2866511299184,0.0,0.0,0.0,5.036742124615245,103.1285563597095,1.7188092726618251,426.8715057373047,426.8715057373047,0.0,0.0,,,Via del Villaggio Satellite,,,,,,
251056231,247790900,0,23209479,residential,False,,False,33.769927937664214,0.0,0.0,0.0,5.036742124615245,24.13697933460868,0.40228298891014463,426.8715057373047,426.8715057373047,0.0,0.0,,,Via 26 settembre 1959,,,,,,
251056231,928539358,0,79568671,service,False,,True,79.37218467980296,0.0,0.0,0.0,5.036742124615245,56.73108882244358,0.9455181470407263,426.8715057373047,426.8715057373047,0.0,0.0,,,Via 26 settembre 1959,,,,,,
928539358,251056231,0,79568671,service,False,,False,79.37218467980296,0.0,0.0,0.0,5.036742124615245,56.73108882244358,0.9455181470407263,426.8715057373047,426.8715057373047,0.0,0.0,,,Via 26 settembre 1959,,,,,,
928539358,247790900,0,79568671,service,False,,True,118.24265689867156,0.0,0.0,0.0,5.036742124615245,84.51367060364137,1.4085611767273563,426.8715057373047,426.8715057373047,0.0,0.0,,,Via 26 settembre 1959,,,,,,
247850091,1847094948,0,308149053,service,False,,True,6.256679391815463,0.03356276419610388,0.03356276419610388,3.3562764196103876,4.478507280293936,5.029364562974955,0.08382274271624925,295.5480041503906,295.75799560546875,0.209991455078125,0.0,,,,,,,,,
247850104,13323759561,0,109438718,secondary,False,,False,24.03201238086131,0.0,0.0,0.0,5.036742124615245,17.17682629576943,0.28628043826282384,426.8715057373047,426.8715057373047,0.0,0.0,2,,Via per Cognola,,,,,,
247850104,928539063,0,109438718,secondary,False,,True,10.298890183464014,0.0,0.0,0.0,5.036742124615245,7.361108379814596,0.12268513966357661,426.8715057373047,426.8715057373047,0.0,0.0,2,,Via per Cognola,,,,,,
247850104,6969543525,0,497883314,unclassified,False,,True,9.70624093247562,0.0,0.0,0.0,5.036742124615245,6.937513673003753,0.11562522788339588,426.8715057373047,426.8715057373047,0.0,0.0,,,Via al Vascon,,,,,,
13323759561,13323759562,0,1452820478,service,False,driveway,False,4.43863052718747,0.0,0.0,0.0,5.036742124615245,3.1725010934713143,0.052875018224521904,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
13323759561,3134340836,0,109438718,secondary,False,,False,24.089610822958434,0.0,0.0,0.0,5.036742124615245,17.217994651508008,0.28696657752513344,426.8715057373047,426.8715057373047,0.0,0.0,2,,Via per Cognola,,,,,,
13323759561,247850104,0,109438718,secondary,False,,True,24.03201238086131,0.0,0.0,0.0,5.036742124615245,17.17682629576943,0.28628043826282384,426.8715057373047,426.8715057373047,0.0,0.0,2,,Via per Cognola,,,,,,
928539063,928539094,0,79568685,footway,False,,False,6.8021846870013505,0.0,0.0,0.0,5.036742124615245,4.861846063853325,0.08103076773088876,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
928539063,928539264,0,79568685,footway,False,,True,6.041274157106178,0.0,0.0,0.0,5.036742124615245,4.317986989902448,0.07196644983170747,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
928539063,247850104,0,109438718,secondary,False,,False,10.298890183464016,0.0,0.0,0.0,5.036742124615245,7.361108379814597,0.12268513966357662,426.8715057373047,426.8715057373047,0.0,0.0,2,,Via per Cognola,,,,,,
6969543525,928539094,0,79568672,footway,False,,True,10.289119147484561,0.0,0.0,0.0,5.036742124615245,7.354124554028853,0.12256874256714755,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
6969543525,251053187,0,497883314,unclassified,False,,True,3.9837709141700115,0.0,0.0,0.0,5.036742124615245,2.8473912176132288,0.047456520293553815,426.8715057373047,426.8715057373047,0.0,0.0,,,Via al Vascon,,,,,,
6969543525,247850104,0,497883314,unclassified,False,,False,9.70624093247562,0.0,0.0,0.0,5.036742124615245,6.937513673003753,0.11562522788339588,426.8715057373047,426.8715057373047,0.0,0.0,,,Via al Vascon,,,,,,
247850107,928538785,0,24744097,service,False,,False,3.968090440316858,0.0,0.0,0.0,5.036742124615245,2.836183634521874,0.04726972724203123,426.8715057373047,426.8715057373047,0.0,0.0,,,Via per Cognola,,,,5.5,,
928538785,13323922495,0,24744097,service,False,,False,5.26677039467652,0.0,0.0,0.0,5.036742124615245,3.764412183854628,0.0627402030642438,426.8715057373047,426.8715057373047,0.0,0.0,,,Via per Cognola,,,,5.5,,
928538785,247850107,0,24744097,service,False,,True,3.968090440316858,0.0,0.0,0.0,5.036742124615245,2.836183634521874,0.04726972724203123,426.8715057373047,426.8715057373047,0.0,0.0,,,Via per Cognola,,,,5.5,,
928538785,928538937,0,79568682,footway,False,,False,4.700296866714543,0.0,0.0,0.0,5.036742124615245,3.359526515657172,0.055992108594286195,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
928538785,13323922491,0,109438716,footway,False,,True,10.834747697442795,0.0,0.0,0.0,5.036742124615245,7.744111321516913,0.12906852202528188,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
247855556,10253175660,0,1120988281,service,False,,False,4.1253664577109666,0.0,0.0,0.0,5.036742124615245,2.9485963109326288,0.049143271848877144,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
247855556,11140398202,0,26601183,residential,False,,True,67.34415212281051,0.0,0.0,0.0,5.036742124615245,48.13407985635907,0.8022346642726512,426.8715057373047,426.8715057373047,0.0,0.0,,,Via alle Campanelle,,,,,,
247855556,247855562,0,203935549,secondary,False,,False,366.9254529155442,0.0,0.0,0.0,5.036742124615245,262.25913453865076,4.3709855756441796,426.8715057373047,426.8715057373047,0.0,0.0,2,,Via Bassano,exSS47,,,,,
247855556,412840266,0,"[26653275, 497883299, 79568676, 35208429]",secondary,False,,True,445.33003792094996,0.0,0.0,0.0,5.036742124615245,318.29863369030176,5.304977228171696,426.8715057373047,426.8715057373047,0.0,0.0,2,,Via Bassano,exSS47,,yes,,,
10253175660,247855556,0,1120988281,service,False,,True,4.1253664577109666,0.0,0.0,0.0,5.036742124615245,2.9485963109326288,0.049143271848877144,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
11140398202,291722803,0,26601183,residential,False,,True,12.665227169210521,0.0,0.0,0.0,5.036742124615245,9.052442368714846,0.15087403947858077,426.8715057373047,426.8715057373047,0.0,0.0,,,Via alle Campanelle,,,,,,
11140398202,11140398201,0,1201600573,service,False,driveway,False,80.56616115117096,0.0,0.0,0.0,5.036742124615245,57.584480794988366,0.9597413465831395,426.8715057373047,426.8715057373047,0.0,0.0,,,Via alle Campanelle,,,,,,
11140398202,247855556,0,26601183,residential,False,,False,67.34415212281051,0.0,0.0,0.0,5.036742124615245,48.13407985635907,0.8022346642726512,426.8715057373047,426.8715057373047,0.0,0.0,,,Via alle Campanelle,,,,,,
247855562,247855556,0,203935549,secondary,False,,True,366.92545291554427,0.0,0.0,0.0,5.036742124615245,262.2591345386508,4.37098557564418,426.8715057373047,426.8715057373047,0.0,0.0,2,,Via Bassano,exSS47,,,,,
412840266,247855556,0,"[497883299, 26653275, 79568676, 35208429]",secondary,False,,False,445.33003792094996,0.0,0.0,0.0,5.036742124615245,318.29863369030176,5.304977228171696,426.8715057373047,426.8715057373047,0.0,0.0,2,,Via Bassano,exSS47,,yes,,,
247855911,928539362,0,22990180,residential,False,,True,4.24126594046627,0.0,0.0,0.0,5.036742124615245,3.031435203136379,0.050523920052272984,426.8715057373047,426.8715057373047,0.0,0.0,,,Via del Villaggio Satellite,,,,,,
247858880,247858881,0,22990333,secondary,False,,False,16.501846479568016,0.0,0.0,0.0,5.036742124615245,11.794657311542016,0.1965776218590336,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858880,247858881,1,"[441640907, 82981414]",secondary,False,,False,70.09431258116733,0.0,0.0,0.0,5.036742124615245,50.09975080101575,0.8349958466835958,426.8715057373047,426.8715057373047,0.0,0.0,1,,Via Bassano,exSS47,,,,,
247858880,247858890,0,22990333,secondary,False,,True,19.677541317221685,0.0,0.0,0.0,5.036742124615245,14.064477987824214,0.2344079664637369,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858881,247858882,0,22990333,secondary,False,,False,2.349067613801636,0.0,0.0,0.0,5.036742124615245,1.6789907445046912,0.027983179075078187,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858881,247858880,0,22990333,secondary,False,,True,16.501846479568016,0.0,0.0,0.0,5.036742124615245,11.794657311542016,0.1965776218590336,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858881,247858880,1,"[441640907, 82981414]",secondary,False,,True,70.09431258116732,0.0,0.0,0.0,5.036742124615245,50.099750801015745,0.8349958466835957,426.8715057373047,426.8715057373047,0.0,0.0,1,,Via Bassano,exSS47,,,,,
247858890,247858880,0,22990333,secondary,False,,False,19.67754131722168,0.0,0.0,0.0,5.036742124615245,14.06447798782421,0.23440796646373682,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858890,247858889,0,22990333,secondary,False,,True,8.75694776152763,0.0,0.0,0.0,5.036742124615245,6.259008533995108,0.10431680889991847,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858890,269352647,0,24790571,trunk_link,False,,True,81.42463978904058,0.0,0.0,0.0,5.036742124615245,58.1980764526312,0.9699679408771866,426.8715057373047,426.8715057373047,0.0,0.0,1,,,,,,,,
247858882,247858881,0,22990333,secondary,False,,True,2.349067613801636,0.0,0.0,0.0,5.036742124615245,1.6789907445046912,0.027983179075078187,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858882,3920435032,0,832314551,secondary,False,,False,20.0115925514104,0.0,0.0,0.0,5.036742124615245,14.303240349153409,0.2383873391525568,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,SP204,,,,,
247858882,247858883,0,22990333,secondary,False,,False,13.942199136154024,0.0,0.0,0.0,5.036742124615245,9.965155183319741,0.16608591972199568,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
3920435032,247858882,0,832314551,secondary,False,,True,20.0115925514104,0.0,0.0,0.0,5.036742124615245,14.303240349153409,0.2383873391525568,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,SP204,,,,,
3920435032,247858883,0,22913942,secondary,False,,False,24.36440537338894,0.0,0.0,0.0,5.036742124615245,17.41440343263563,0.2902400572105938,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,SP204,,,,,
3920435032,10249227021,0,"[832314552, 37710315]",secondary,False,,False,171.79645827963768,0.0,0.0,0.0,5.036742124615245,122.79112857181272,2.046518809530212,426.8715057373047,426.8715057373047,0.0,0.0,2,40,Strada della Valsugana,SP204,,,,,
247858883,3920435032,0,22913942,secondary,False,,True,24.36440537338894,0.0,0.0,0.0,5.036742124615245,17.41440343263563,0.2902400572105938,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,SP204,,,,,
247858883,247858889,0,22990333,secondary,False,,False,56.71558339813538,0.0,0.0,0.0,5.036742124615245,40.53733448759486,0.6756222414599143,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858883,247858882,0,22990333,secondary,False,,True,13.942199136154024,0.0,0.0,0.0,5.036742124615245,9.965155183319741,0.16608591972199568,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858889,247858890,0,22990333,secondary,False,,False,8.75694776152763,0.0,0.0,0.0,5.036742124615245,6.259008533995108,0.10431680889991847,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858889,247858883,0,22990333,secondary,False,,True,56.71558339813539,0.0,0.0,0.0,5.036742124615245,40.53733448759487,0.6756222414599145,426.8715057373047,426.8715057373047,0.0,0.0,1,,Strada della Valsugana,,,,,roundabout,
247858889,3920435056,0,388857957,service,False,,True,190.26077285646872,0.0,0.0,0.0,5.036742124615245,135.98845550100697,2.266474258350116,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3920435056,247858889,0,388857957,service,False,,False,190.26077285646875,0.0,0.0,0.0,5.036742124615245,135.98845550100697,2.266474258350116,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
269352647,247858890,0,24790571,trunk_link,False,,False,81.42463978904058,0.0,0.0,0.0,5.036742124615245,58.1980764526312,0.9699679408771866,426.8715057373047,426.8715057373047,0.0,0.0,1,,,,,,,,
11148196088,11148196089,0,1202533616,service,False,driveway,True,3.2912557951408843,0.0,0.0,0.0,5.036742124615245,2.352417608319046,0.039206960138650764,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
11148196088,11148196090,0,209650337,steps,False,,False,37.80896863710523,0.0,0.0,0.0,5.036742124615245,27.023874505780146,0.4503979084296691,426.8715057373047,426.8715057373047,0.0,0.0,,,Salita Filippo Manci,,,,,,
11148196088,248009015,0,209650337,steps,False,,True,32.25606515694081,0.0,0.0,0.0,5.036742124615245,23.054949348604467,0.38424915581007446,426.8715057373047,426.8715057373047,0.0,0.0,,,Salita Filippo Manci,,,,,,
11148196088,11148196086,0,1202533616,service,False,driveway,False,17.08404612300808,0.0,0.0,0.0,5.036742124615245,12.21078318507864,0.20351305308464399,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
11148196089,11148196088,0,1202533616,service,False,driveway,False,3.2912557951408843,0.0,0.0,0.0,5.036742124615245,2.352417608319046,0.039206960138650764,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
